
time,ax,ay,az,wx,wy,wz
0.272702,0.0363,-0.0095,0.0214,-0.0558,0.0982,0.0154
0.273112,0.0363,-0.0095,0.0214,-0.0558,0.0982,0.0154
0.273396,0.0363,-0.0095,0.0214,-0.0473,0.1006,0.0118
0.273640,0.0361,-0.0420,0.0061,-0.0473,0.1006,0.0118
0.274028,0.0361,-0.0420,0.0061,-0.0473,0.1006,0.0118
0.274270,0.0361,-0.0420,0.0061,-0.0386,0.1018,0.0069
0.274631,0.0637,-0.0428,-0.0271,-0.0386,0.1018,0.0069
0.275006,0.0637,-0.0428,-0.0271,-0.0386,0.1018,0.0069
0.275240,0.0637,-0.0428,-0.0271,-0.0301,0.1030,0.0021
0.275554,0.0775,-0.0917,-0.0754,-0.0301,0.1030,0.0021
0.275903,0.0775,-0.0917,-0.0754,-0.0301,0.1030,0.0021
0.276144,0.0775,-0.0917,-0.0754,-0.0228,0.1030,-0.0054
0.276418,0.0864,-0.0838,-0.1136,-0.0228,0.1030,-0.0054
0.276857,0.0864,-0.0838,-0.1136,-0.0228,0.1030,-0.0054
0.277376,0.0864,-0.0838,-0.1136,-0.0155,0.1042,-0.0089
0.278689,0.1122,-0.0932,-0.1685,-0.0155,0.1042,-0.0089
0.280176,0.1122,-0.0932,-0.1685,-0.0155,0.1042,-0.0089
0.280583,0.1122,-0.0932,-0.1685,-0.0081,0.1042,-0.0139
0.281068,0.0882,-0.1137,-0.1926,-0.0081,0.1042,-0.0139
0.281659,0.0882,-0.1137,-0.1926,-0.0081,0.1042,-0.0139
0.282041,0.0882,-0.1137,-0.1926,-0.0021,0.1055,-0.0199
0.282495,0.0882,-0.0806,-0.2475,-0.0021,0.1055,-0.0199
0.282982,0.0882,-0.0806,-0.2475,-0.0021,0.1055,-0.0199
0.283318,0.0882,-0.0806,-0.2475,0.0029,0.1092,-0.0249
0.283722,0.1045,-0.0636,-0.2883,0.0029,0.1092,-0.0249
0.284217,0.1045,-0.0636,-0.2883,0.0029,0.1092,-0.0249
0.284561,0.1045,-0.0636,-0.2883,0.0089,0.1140,-0.0286
0.284993,0.0620,-0.0470,-0.3382,0.0089,0.1140,-0.0286
