
time,wx,wy,wz,ax,ay,az
24.533,-0.13,0.05,-0.22,-0.14,-0.25,-0.67
24.534,-0.13,0.05,-0.22,-0.15,-0.21,-0.57
24.536,-0.13,0.04,-0.21,-0.15,-0.21,-0.57
24.537,-0.13,0.02,-0.21,-0.15,-0.21,-0.57
24.538,-0.13,0.02,-0.21,-0.16,-0.18,-0.50
24.539,-0.13,0.02,-0.21,-0.15,-0.14,-0.53
24.54,-0.13,0.01,-0.20,-0.15,-0.14,-0.53
24.563,-0.13,0.01,-0.19,-0.15,-0.14,-0.53
24.565,-0.13,0.01,-0.19,-0.08,-0.13,-0.54
24.566,-0.13,0.01,-0.19,-0.02,-0.12,-0.48
24.567,-0.13,0.01,-0.19,-0.02,-0.12,-0.48
24.567,-0.13,0.01,-0.19,-0.02,-0.06,-0.47
24.568,-0.13,0.02,-0.19,-0.02,-0.06,-0.47
24.569,-0.13,0.02,-0.19,-0.04,-0.01,-0.53
24.57,-0.14,0.03,-0.19,-0.04,-0.01,-0.53
24.57,-0.16,0.05,-0.19,-0.04,-0.01,-0.53
24.571,-0.16,0.05,-0.19,-0.07,0.00,-0.56
24.572,-0.17,0.07,-0.19,-0.07,0.00,-0.56
24.572,-0.17,0.07,-0.19,-0.09,0.03,-0.55
24.575,-0.17,0.07,-0.19,-0.12,0.07,-0.46
24.576,-0.19,0.09,-0.19,-0.12,0.07,-0.46
24.581,-0.19,0.09,-0.19,-0.16,0.09,-0.40
24.583,-0.21,0.10,-0.20,-0.16,0.09,-0.40
24.585,-0.21,0.10,-0.20,-0.20,0.15,-0.35
24.586,-0.22,0.12,-0.19,-0.20,0.15,-0.35
24.59,-0.22,0.13,-0.19,-0.20,0.15,-0.35
24.59,-0.22,0.13,-0.19,-0.26,0.14,-0.28
24.595,-0.22,0.14,-0.18,-0.26,0.14,-0.28
24.596,-0.22,0.14,-0.18,-0.28,0.15,-0.19
24.6,-0.22,0.14,-0.18,-0.33,0.15,-0.15
24.602,-0.22,0.15,-0.17,-0.33,0.15,-0.15
24.605,-0.21,0.15,-0.15,-0.33,0.15,-0.15
24.606,-0.21,0.15,-0.15,-0.39,0.13,-0.17
24.61,-0.20,0.15,-0.14,-0.39,0.13,-0.17
24.611,-0.20,0.15,-0.14,-0.41,0.14,-0.17
24.615,-0.18,0.14,-0.12,-0.41,0.14,-0.17
24.617,-0.18,0.14,-0.12,-0.42,0.13,-0.18
24.621,-0.17,0.14,-0.09,-0.42,0.13,-0.18
24.621,-0.17,0.14,-0.09,-0.42,0.12,-0.19
24.625,-0.16,0.13,-0.07,-0.42,0.12,-0.19
24.626,-0.16,0.13,-0.07,-0.41,0.12,-0.20
24.63,-0.15,0.13,-0.05,-0.41,0.12,-0.20
24.631,-0.15,0.13,-0.05,-0.38,0.13,-0.19
24.636,-0.14,0.12,-0.03,-0.38,0.13,-0.19
24.638,-0.14,0.12,-0.03,-0.31,0.16,-0.18
24.64,-0.14,0.12,-0.03,-0.24,0.20,-0.13
24.641,-0.13,0.11,-0.01,-0.24,0.20,-0.13
24.645,-0.11,0.11,0.01,-0.24,0.20,-0.13
24.646,-0.11,0.11,0.01,-0.23,0.21,-0.23
24.661,-0.10,0.11,0.02,-0.23,0.21,-0.23
24.662,-0.10,0.11,0.02,-0.17,0.25,-0.36
24.663,-0.10,0.11,0.04,-0.17,0.25,-0.36
24.664,-0.10,0.11,0.04,-0.09,0.26,-0.42
24.665,-0.10,0.11,0.04,-0.01,0.28,-0.51
24.668,-0.10,0.12,0.05,-0.01,0.28,-0.51
24.679,-0.10,0.11,0.06,-0.01,0.28,-0.51
24.68,-0.10,0.11,0.06,0.07,0.29,-0.58
24.682,-0.11,0.11,0.06,0.07,0.29,-0.58
24.684,-0.11,0.11,0.06,0.21,0.33,-0.60
24.685,-0.12,0.10,0.05,0.21,0.33,-0.60
24.686,-0.12,0.10,0.05,0.32,0.32,-0.66
24.687,-0.14,0.09,0.04,0.32,0.32,-0.66
24.688,-0.14,0.09,0.04,0.42,0.30,-0.71
24.689,-0.16,0.08,0.03,0.42,0.30,-0.71
24.689,-0.16,0.08,0.03,0.49,0.26,-0.70
24.69,-0.16,0.08,0.03,0.51,0.23,-0.69
24.691,-0.18,0.06,0.01,0.51,0.23,-0.69
24.703,-0.18,0.06,0.01,0.49,0.18,-0.70
24.704,-0.21,0.05,-0.00,0.49,0.18,-0.70
24.705,-0.21,0.05,-0.00,0.46,0.15,-0.55
24.706,-0.24,0.03,-0.01,0.46,0.15,-0.55
24.707,-0.26,0.02,-0.01,0.46,0.15,-0.55
24.707,-0.26,0.02,-0.01,0.41,0.09,-0.42
24.711,-0.26,0.02,-0.01,0.35,0.07,-0.26
24.712,-0.29,0.01,-0.01,0.35,0.07,-0.26
24.716,-0.30,-0.01,0.00,0.35,0.07,-0.26
24.717,-0.30,-0.01,0.00,0.30,0.07,-0.05
24.721,-0.30,-0.01,0.00,0.28,0.08,0.12
24.721,-0.30,-0.01,0.01,0.28,0.08,0.12
24.726,-0.30,-0.02,0.03,0.28,0.08,0.12
24.727,-0.30,-0.02,0.03,0.24,0.10,0.28
24.732,-0.29,-0.02,0.04,0.24,0.10,0.28
24.733,-0.29,-0.02,0.04,0.24,0.19,0.36
24.736,-0.29,-0.02,0.04,0.19,0.22,0.38
24.737,-0.28,-0.03,0.05,0.19,0.22,0.38
24.741,-0.28,-0.03,0.05,0.13,0.26,0.36
24.742,-0.27,-0.03,0.06,0.13,0.26,0.36
24.746,-0.27,-0.03,0.06,0.15,0.27,0.37
24.747,-0.26,-0.02,0.06,0.15,0.27,0.37
24.751,-0.26,-0.02,0.06,0.15,0.27,0.37
24.753,-0.26,-0.02,0.06,0.17,0.33,0.39
24.756,-0.26,-0.02,0.06,0.13,0.36,0.42
24.757,-0.25,-0.02,0.06,0.13,0.36,0.42
24.761,-0.25,-0.02,0.06,0.14,0.35,0.45
24.762,-0.25,-0.01,0.06,0.14,0.35,0.45
24.767,-0.25,-0.00,0.05,0.14,0.35,0.45
24.768,-0.25,-0.00,0.05,0.17,0.36,0.44
24.771,-0.25,-0.00,0.05,0.15,0.35,0.43
24.772,-0.24,0.01,0.05,0.15,0.35,0.43
24.776,-0.24,0.01,0.05,0.17,0.30,0.37
24.777,-0.25,0.02,0.04,0.17,0.30,0.37
24.792,-0.25,0.02,0.04,0.17,0.24,0.42
24.795,-0.25,0.02,0.03,0.17,0.24,0.42
24.796,-0.26,0.02,0.02,0.17,0.24,0.42
24.797,-0.26,0.02,0.02,0.18,0.19,0.49
24.798,-0.26,0.02,0.02,0.19,0.12,0.54
24.798,-0.26,0.02,0.02,0.19,0.12,0.54
24.8,-0.27,0.01,0.02,0.19,0.12,0.54
24.802,-0.27,0.01,0.02,0.20,0.04,0.62
24.803,-0.27,0.01,0.02,0.21,0.00,0.75
24.804,-0.27,0.01,0.02,0.21,0.00,0.75
24.837,-0.27,0.01,0.02,0.22,-0.05,0.87
24.838,-0.28,0.00,0.03,0.22,-0.05,0.87
24.839,-0.28,0.00,0.03,0.22,-0.07,1.06
24.84,-0.27,-0.01,0.04,0.22,-0.07,1.06
24.841,-0.27,-0.01,0.04,0.24,-0.11,1.20
24.842,-0.26,-0.02,0.06,0.24,-0.11,1.20
24.843,-0.26,-0.02,0.06,0.33,-0.06,1.33
24.844,-0.24,-0.03,0.08,0.33,-0.06,1.33
24.845,-0.21,-0.05,0.11,0.33,-0.06,1.33
24.845,-0.21,-0.05,0.11,0.32,-0.01,1.45
24.847,-0.21,-0.05,0.11,0.36,0.03,1.50
24.848,-0.18,-0.05,0.13,0.36,0.03,1.50
24.849,-0.18,-0.05,0.13,0.44,0.12,1.55
24.85,-0.15,-0.05,0.15,0.44,0.12,1.55
24.852,-0.12,-0.04,0.16,0.44,0.12,1.55
24.853,-0.12,-0.04,0.16,0.49,0.20,1.50
24.854,-0.09,-0.03,0.17,0.49,0.20,1.50
24.855,-0.09,-0.03,0.17,0.49,0.28,1.39
24.856,-0.09,-0.03,0.17,0.54,0.38,1.22
24.857,-0.07,0.00,0.18,0.54,0.38,1.22
24.858,-0.05,0.04,0.17,0.54,0.38,1.22
24.859,-0.05,0.04,0.17,0.57,0.45,1.12
24.863,-0.04,0.07,0.16,0.57,0.45,1.12
24.865,-0.04,0.07,0.16,0.58,0.54,0.97
24.868,-0.03,0.11,0.15,0.58,0.54,0.97
24.868,-0.03,0.11,0.15,0.59,0.58,0.84
24.873,-0.03,0.11,0.15,0.64,0.67,0.69
24.874,-0.02,0.15,0.13,0.64,0.67,0.69
24.877,-0.02,0.15,0.13,0.65,0.69,0.47
24.878,-0.02,0.20,0.11,0.65,0.69,0.47
24.882,-0.02,0.20,0.11,0.64,0.67,0.27
24.885,-0.02,0.25,0.09,0.64,0.67,0.27
24.887,-0.02,0.30,0.07,0.64,0.67,0.27
24.888,-0.02,0.30,0.07,0.57,0.72,0.04
24.892,-0.02,0.30,0.07,0.47,0.69,-0.17
24.893,-0.02,0.34,0.05,0.47,0.69,-0.17
24.897,-0.02,0.36,0.04,0.47,0.69,-0.17
24.898,-0.02,0.36,0.04,0.38,0.63,-0.35
24.903,-0.02,0.36,0.04,0.29,0.61,-0.42
24.904,-0.02,0.37,0.04,0.29,0.61,-0.42
24.907,-0.01,0.36,0.04,0.29,0.61,-0.42
24.908,-0.01,0.36,0.04,0.22,0.58,-0.46
24.912,-0.01,0.36,0.04,0.20,0.55,-0.53
24.913,0.00,0.35,0.04,0.20,0.55,-0.53
24.924,0.00,0.35,0.04,0.22,0.49,-0.59
24.925,0.02,0.32,0.06,0.22,0.49,-0.59
24.926,0.05,0.29,0.06,0.22,0.49,-0.59
24.93,0.05,0.29,0.06,0.25,0.46,-0.62
24.932,0.05,0.29,0.06,0.24,0.42,-0.74
24.934,0.08,0.25,0.07,0.24,0.42,-0.74
24.936,0.10,0.21,0.08,0.24,0.42,-0.74
24.937,0.10,0.21,0.08,0.28,0.38,-0.88
24.938,0.10,0.21,0.08,0.32,0.32,-0.92
24.939,0.12,0.16,0.09,0.32,0.32,-0.92
24.954,0.13,0.10,0.09,0.32,0.32,-0.92
24.956,0.13,0.10,0.09,0.34,0.24,-1.05
24.957,0.13,0.10,0.09,0.43,0.20,-1.12
24.958,0.13,0.05,0.10,0.43,0.20,-1.12
24.958,0.13,0.05,0.10,0.53,0.09,-1.15
24.959,0.13,-0.00,0.10,0.53,0.09,-1.15
24.989,0.12,-0.05,0.10,0.53,0.09,-1.15
24.991,0.11,-0.10,0.10,0.53,0.09,-1.15
24.991,0.11,-0.10,0.10,0.61,-0.02,-1.11
24.992,0.11,-0.10,0.10,0.66,-0.05,-1.01
24.993,0.11,-0.10,0.10,0.74,-0.09,-0.77
24.994,0.09,-0.16,0.10,0.74,-0.09,-0.77
24.994,0.08,-0.21,0.10,0.74,-0.09,-0.77
24.995,0.08,-0.21,0.10,0.81,-0.12,-0.53
24.996,0.07,-0.26,0.09,0.81,-0.12,-0.53
24.996,0.07,-0.26,0.09,0.94,-0.15,-0.21
24.997,0.07,-0.26,0.09,1.02,-0.17,0.07
24.998,0.07,-0.30,0.08,1.02,-0.17,0.07
24.999,0.07,-0.30,0.08,1.08,-0.20,0.23
25.0,0.07,-0.32,0.06,1.08,-0.20,0.23
25.0,0.08,-0.34,0.04,1.08,-0.20,0.23
25.001,0.08,-0.34,0.04,1.13,-0.22,0.41
25.002,0.08,-0.34,0.04,1.16,-0.21,0.55
25.002,0.08,-0.34,0.02,1.16,-0.21,0.55
25.003,0.08,-0.34,0.02,1.19,-0.20,0.66
25.004,0.07,-0.34,-0.00,1.19,-0.20,0.66
25.008,0.07,-0.34,-0.00,1.21,-0.22,0.74
25.009,0.07,-0.33,-0.02,1.21,-0.22,0.74
25.013,0.07,-0.33,-0.02,1.19,-0.26,0.81
25.014,0.05,-0.30,-0.05,1.19,-0.26,0.81
25.018,0.03,-0.28,-0.08,1.19,-0.26,0.81
25.02,0.03,-0.28,-0.08,1.16,-0.25,0.92
25.023,0.03,-0.28,-0.08,1.08,-0.24,1.07
25.024,0.02,-0.25,-0.12,1.08,-0.24,1.07
25.028,0.02,-0.25,-0.12,1.02,-0.27,1.18
25.029,0.01,-0.21,-0.15,1.02,-0.27,1.18
25.034,-0.00,-0.17,-0.18,1.02,-0.27,1.18
25.035,-0.00,-0.17,-0.18,0.94,-0.27,1.25
25.038,-0.00,-0.17,-0.18,0.81,-0.27,1.30
25.039,-0.01,-0.12,-0.21,0.81,-0.27,1.30
25.043,-0.01,-0.12,-0.21,0.64,-0.29,1.30
25.044,-0.01,-0.08,-0.25,0.64,-0.29,1.30
25.049,-0.01,-0.03,-0.27,0.64,-0.29,1.30
25.051,-0.01,-0.03,-0.27,0.48,-0.31,1.32
25.054,-0.01,0.01,-0.30,0.48,-0.31,1.32
25.055,-0.01,0.01,-0.30,0.34,-0.36,1.27
25.058,-0.01,0.01,-0.30,0.16,-0.51,1.20
25.059,-0.01,0.05,-0.31,0.16,-0.51,1.20
25.063,-0.01,0.05,-0.31,-0.00,-0.63,1.19
25.064,0.00,0.08,-0.33,-0.00,-0.63,1.19
25.069,0.00,0.08,-0.33,-0.09,-0.74,1.15
25.071,0.01,0.11,-0.33,-0.09,-0.74,1.15
25.073,0.02,0.13,-0.32,-0.09,-0.74,1.15
25.074,0.02,0.13,-0.32,-0.17,-0.82,1.06
25.079,0.04,0.15,-0.32,-0.17,-0.82,1.06
25.079,0.04,0.15,-0.32,-0.28,-0.90,0.92
25.094,0.04,0.15,-0.32,-0.37,-0.97,0.81
25.096,0.05,0.16,-0.30,-0.37,-0.97,0.81
25.097,0.07,0.16,-0.27,-0.37,-0.97,0.81
25.098,0.07,0.16,-0.27,-0.42,-1.04,0.70
25.101,0.07,0.16,-0.27,-0.47,-1.05,0.63
25.103,0.08,0.15,-0.24,-0.47,-1.05,0.63
25.104,0.10,0.13,-0.21,-0.47,-1.05,0.63
25.105,0.10,0.13,-0.21,-0.49,-1.09,0.59
25.106,0.10,0.13,-0.21,-0.49,-1.06,0.53
25.107,0.12,0.11,-0.18,-0.49,-1.06,0.53
25.136,0.15,0.09,-0.15,-0.49,-1.06,0.53
25.138,0.15,0.09,-0.15,-0.46,-1.04,0.44
25.139,0.17,0.06,-0.12,-0.46,-1.04,0.44
25.14,0.17,0.06,-0.12,-0.40,-1.02,0.29
25.14,0.17,0.06,-0.12,-0.37,-1.00,0.13
25.141,0.19,0.05,-0.09,-0.37,-1.00,0.13
25.142,0.19,0.05,-0.09,-0.30,-0.94,0.03
25.142,0.21,0.03,-0.07,-0.30,-0.94,0.03
25.143,0.22,0.02,-0.05,-0.30,-0.94,0.03
25.144,0.22,0.02,-0.05,-0.27,-0.90,-0.10
25.145,0.22,0.02,-0.05,-0.18,-0.82,-0.23
25.146,0.23,0.01,-0.04,-0.18,-0.82,-0.23
25.146,0.23,0.01,-0.04,-0.18,-0.82,-0.23
25.147,0.23,0.01,-0.04,-0.14,-0.72,-0.38
25.148,0.23,0.01,-0.04,-0.06,-0.66,-0.51
25.149,0.23,0.01,-0.03,-0.06,-0.66,-0.51
25.15,0.22,0.02,-0.04,-0.06,-0.66,-0.51
25.151,0.22,0.02,-0.04,-0.03,-0.66,-0.73
25.154,0.22,0.02,-0.04,-0.02,-0.60,-0.88
25.155,0.21,0.04,-0.05,-0.02,-0.60,-0.88
25.159,0.21,0.04,-0.05,0.02,-0.57,-0.98
25.16,0.18,0.05,-0.06,0.02,-0.57,-0.98
25.166,0.18,0.05,-0.06,0.03,-0.49,-1.09
25.168,0.16,0.07,-0.07,0.03,-0.49,-1.09
25.178,0.13,0.08,-0.09,0.03,-0.49,-1.09
25.179,0.13,0.08,-0.09,0.03,-0.52,-1.15
25.182,0.13,0.08,-0.09,0.03,-0.49,-1.15
25.184,0.11,0.08,-0.10,0.03,-0.49,-1.15
25.185,0.09,0.09,-0.12,0.03,-0.49,-1.15
25.187,0.09,0.09,-0.12,0.04,-0.47,-1.16
25.188,0.09,0.09,-0.12,0.01,-0.46,-1.17
25.189,0.07,0.08,-0.14,0.01,-0.46,-1.17
25.19,0.05,0.06,-0.15,0.01,-0.46,-1.17
25.19,0.05,0.06,-0.15,-0.02,-0.48,-1.09
25.194,0.04,0.04,-0.16,-0.02,-0.48,-1.09
25.195,0.04,0.04,-0.16,0.01,-0.49,-1.05
25.209,0.04,0.04,-0.16,-0.03,-0.52,-1.04
25.21,0.03,0.02,-0.17,-0.03,-0.52,-1.04
25.211,0.03,0.00,-0.19,-0.03,-0.52,-1.04
25.212,0.03,0.00,-0.19,-0.06,-0.53,-0.98
25.213,0.03,0.00,-0.19,-0.08,-0.56,-0.92
25.213,0.03,-0.02,-0.19,-0.08,-0.56,-0.92
25.245,0.03,-0.02,-0.19,-0.10,-0.55,-0.94
25.247,0.02,-0.03,-0.20,-0.10,-0.55,-0.94
25.248,0.02,-0.03,-0.20,-0.14,-0.59,-0.94
25.249,0.01,-0.04,-0.21,-0.14,-0.59,-0.94
25.25,0.01,-0.04,-0.21,-0.17,-0.61,-0.94
25.25,-0.01,-0.05,-0.21,-0.17,-0.61,-0.94
25.251,-0.01,-0.05,-0.21,-0.16,-0.60,-0.80
25.252,-0.02,-0.06,-0.22,-0.16,-0.60,-0.80
25.252,-0.02,-0.06,-0.22,-0.18,-0.61,-0.71
25.253,-0.04,-0.06,-0.23,-0.18,-0.61,-0.71
25.253,-0.04,-0.06,-0.23,-0.26,-0.62,-0.66
25.254,-0.05,-0.06,-0.23,-0.26,-0.62,-0.66
25.255,-0.05,-0.06,-0.23,-0.27,-0.65,-0.58
25.255,-0.06,-0.05,-0.23,-0.27,-0.65,-0.58
25.256,-0.06,-0.05,-0.23,-0.28,-0.67,-0.58
25.257,-0.07,-0.03,-0.23,-0.28,-0.67,-0.58
25.257,-0.07,-0.03,-0.23,-0.32,-0.62,-0.60
25.258,-0.09,-0.02,-0.24,-0.32,-0.62,-0.60
25.259,-0.09,-0.02,-0.24,-0.43,-0.62,-0.61
25.26,-0.10,-0.01,-0.23,-0.43,-0.62,-0.61
25.265,-0.10,-0.01,-0.23,-0.42,-0.60,-0.57
25.267,-0.11,-0.01,-0.23,-0.42,-0.60,-0.57
25.27,-0.12,-0.02,-0.23,-0.42,-0.60,-0.57
25.271,-0.12,-0.02,-0.23,-0.46,-0.58,-0.49
25.275,-0.13,-0.02,-0.22,-0.46,-0.58,-0.49
25.275,-0.13,-0.02,-0.22,-0.46,-0.56,-0.46
25.279,-0.13,-0.03,-0.22,-0.46,-0.56,-0.46
25.28,-0.13,-0.03,-0.22,-0.46,-0.55,-0.40
25.285,-0.14,-0.04,-0.22,-0.46,-0.55,-0.40
25.287,-0.14,-0.04,-0.22,-0.50,-0.54,-0.37
25.29,-0.14,-0.05,-0.21,-0.50,-0.54,-0.37
25.291,-0.14,-0.05,-0.21,-0.54,-0.53,-0.34
25.295,-0.14,-0.06,-0.20,-0.54,-0.53,-0.34
25.296,-0.14,-0.06,-0.20,-0.51,-0.50,-0.23
25.3,-0.14,-0.06,-0.20,-0.48,-0.45,-0.09
25.303,-0.13,-0.08,-0.19,-0.48,-0.45,-0.09
25.305,-0.13,-0.08,-0.19,-0.44,-0.43,-0.08
25.306,-0.13,-0.10,-0.18,-0.44,-0.43,-0.08
25.31,-0.12,-0.11,-0.17,-0.44,-0.43,-0.08
25.311,-0.12,-0.11,-0.17,-0.46,-0.40,-0.01
25.315,-0.12,-0.11,-0.17,-0.45,-0.37,-0.03
25.317,-0.11,-0.11,-0.17,-0.45,-0.37,-0.03
25.32,-0.10,-0.12,-0.16,-0.45,-0.37,-0.03
25.321,-0.10,-0.12,-0.16,-0.45,-0.42,-0.04
25.325,-0.10,-0.12,-0.16,-0.44,-0.39,-0.06
25.326,-0.10,-0.12,-0.15,-0.44,-0.39,-0.06
25.343,-0.11,-0.12,-0.14,-0.44,-0.39,-0.06
25.345,-0.11,-0.12,-0.14,-0.39,-0.41,-0.05
25.346,-0.11,-0.12,-0.13,-0.39,-0.41,-0.05
25.347,-0.11,-0.12,-0.13,-0.34,-0.37,-0.05
25.347,-0.12,-0.12,-0.13,-0.34,-0.37,-0.05
25.348,-0.12,-0.12,-0.13,-0.28,-0.34,-0.05
25.349,-0.12,-0.12,-0.13,-0.23,-0.30,-0.00
25.35,-0.13,-0.11,-0.13,-0.23,-0.30,-0.00
25.351,-0.13,-0.11,-0.13,-0.21,-0.26,0.00
25.352,-0.14,-0.11,-0.13,-0.21,-0.26,0.00
25.386,-0.15,-0.10,-0.14,-0.21,-0.26,0.00
25.388,-0.15,-0.10,-0.14,-0.20,-0.22,0.04
25.389,-0.15,-0.10,-0.14,-0.21,-0.21,0.01
25.389,-0.15,-0.09,-0.15,-0.21,-0.21,0.01
25.39,-0.15,-0.09,-0.15,-0.22,-0.17,0.02
25.392,-0.16,-0.08,-0.15,-0.22,-0.17,0.02
25.392,-0.16,-0.08,-0.15,-0.22,-0.14,0.04
25.393,-0.17,-0.07,-0.16,-0.22,-0.14,0.04
25.394,-0.17,-0.07,-0.16,-0.28,-0.08,0.03
25.394,-0.17,-0.06,-0.17,-0.28,-0.08,0.03
25.395,-0.17,-0.06,-0.17,-0.32,-0.10,0.01
25.396,-0.18,-0.06,-0.17,-0.32,-0.10,0.01
25.396,-0.18,-0.06,-0.17,-0.32,-0.08,0.02
25.397,-0.19,-0.05,-0.17,-0.32,-0.08,0.02
25.398,-0.20,-0.05,-0.18,-0.32,-0.08,0.02
25.399,-0.20,-0.05,-0.18,-0.37,-0.06,0.07
25.399,-0.20,-0.05,-0.18,-0.41,-0.04,0.14
25.4,-0.21,-0.05,-0.18,-0.41,-0.04,0.14
25.401,-0.21,-0.05,-0.18,-0.43,-0.02,0.15
25.401,-0.20,-0.05,-0.17,-0.43,-0.02,0.15
25.406,-0.20,-0.05,-0.17,-0.43,-0.02,0.15
25.408,-0.20,-0.05,-0.17,-0.44,0.01,0.19
25.411,-0.20,-0.05,-0.16,-0.44,0.01,0.19
25.412,-0.20,-0.05,-0.16,-0.47,0.04,0.25
25.416,-0.19,-0.05,-0.16,-0.47,0.04,0.25
25.418,-0.19,-0.05,-0.16,-0.45,0.05,0.28
25.429,-0.18,-0.04,-0.16,-0.45,0.05,0.28
25.429,-0.18,-0.04,-0.16,-0.45,0.06,0.22
25.433,-0.18,-0.04,-0.16,-0.49,0.06,0.13
25.435,-0.17,-0.04,-0.15,-0.49,0.06,0.13
25.436,-0.17,-0.04,-0.15,-0.49,0.06,0.15
25.438,-0.17,-0.04,-0.15,-0.49,0.06,0.15
25.438,-0.17,-0.04,-0.14,-0.49,0.06,0.15
25.439,-0.17,-0.04,-0.14,-0.51,0.06,0.17
25.443,-0.17,-0.04,-0.14,-0.48,0.10,0.14
25.445,-0.17,-0.05,-0.13,-0.48,0.10,0.14
25.45,-0.17,-0.05,-0.13,-0.44,0.13,0.12
25.452,-0.16,-0.05,-0.12,-0.44,0.13,0.12
25.453,-0.16,-0.06,-0.11,-0.44,0.13,0.12
25.454,-0.16,-0.06,-0.11,-0.45,0.14,0.14
25.456,-0.16,-0.06,-0.11,-0.39,0.16,0.15
25.457,-0.15,-0.05,-0.10,-0.39,0.16,0.15
25.461,-0.15,-0.05,-0.10,-0.38,0.22,0.20
25.462,-0.15,-0.05,-0.09,-0.38,0.22,0.20
25.466,-0.15,-0.05,-0.09,-0.35,0.28,0.23
25.467,-0.14,-0.06,-0.09,-0.35,0.28,0.23
25.471,-0.14,-0.06,-0.09,-0.33,0.27,0.23
25.472,-0.13,-0.07,-0.09,-0.33,0.27,0.23
25.476,-0.13,-0.07,-0.09,-0.26,0.30,0.22
25.477,-0.13,-0.07,-0.08,-0.26,0.30,0.22
25.492,-0.13,-0.07,-0.08,-0.19,0.33,0.20
25.494,-0.12,-0.07,-0.08,-0.19,0.33,0.20
25.495,-0.11,-0.07,-0.08,-0.19,0.33,0.20
25.496,-0.11,-0.07,-0.08,-0.17,0.38,0.17
25.497,-0.11,-0.07,-0.08,-0.11,0.39,0.12
25.499,-0.11,-0.06,-0.08,-0.11,0.39,0.12
25.5,-0.11,-0.06,-0.09,-0.11,0.39,0.12
25.501,-0.11,-0.06,-0.09,-0.08,0.39,0.10
25.502,-0.11,-0.06,-0.09,-0.03,0.45,0.04
25.503,-0.11,-0.05,-0.09,-0.03,0.45,0.04
25.537,-0.11,-0.05,-0.09,-0.03,0.45,0.04
25.538,-0.11,-0.05,-0.09,0.03,0.45,0.00
25.539,-0.11,-0.05,-0.09,0.04,0.45,0.05
25.541,-0.12,-0.05,-0.10,0.04,0.45,0.05
25.542,-0.12,-0.05,-0.10,0.06,0.46,0.08
25.543,-0.12,-0.05,-0.11,0.06,0.46,0.08
25.544,-0.13,-0.05,-0.11,0.06,0.46,0.08
25.545,-0.13,-0.05,-0.11,0.09,0.47,0.08
25.546,-0.13,-0.05,-0.11,0.12,0.46,0.14
25.546,-0.13,-0.06,-0.12,0.12,0.46,0.14
25.547,-0.13,-0.05,-0.13,0.12,0.46,0.14
25.548,-0.13,-0.05,-0.13,0.14,0.46,0.17
25.549,-0.13,-0.05,-0.13,0.18,0.50,0.17
25.55,-0.13,-0.06,-0.14,0.18,0.50,0.17
25.551,-0.13,-0.06,-0.14,0.16,0.50,0.14
25.552,-0.13,-0.06,-0.15,0.16,0.50,0.14
25.553,-0.13,-0.06,-0.15,0.17,0.47,0.15
25.554,-0.13,-0.06,-0.15,0.19,0.49,0.20
25.555,-0.13,-0.06,-0.16,0.19,0.49,0.20
25.555,-0.14,-0.06,-0.17,0.19,0.49,0.20
25.556,-0.14,-0.07,-0.18,0.19,0.49,0.20
25.557,-0.14,-0.07,-0.18,0.17,0.48,0.28
25.563,-0.14,-0.06,-0.19,0.17,0.48,0.28
25.566,-0.14,-0.06,-0.19,0.18,0.44,0.32
25.567,-0.14,-0.06,-0.19,0.21,0.45,0.33
25.568,-0.14,-0.06,-0.19,0.21,0.45,0.33
25.572,-0.13,-0.06,-0.20,0.21,0.45,0.33
25.573,-0.13,-0.06,-0.20,0.27,0.46,0.41
25.581,-0.13,-0.05,-0.20,0.27,0.46,0.41
25.583,-0.13,-0.05,-0.20,0.28,0.46,0.48
25.584,-0.12,-0.05,-0.21,0.28,0.46,0.48
25.584,-0.12,-0.05,-0.21,0.31,0.45,0.43
25.587,-0.11,-0.05,-0.23,0.31,0.45,0.43
25.588,-0.11,-0.05,-0.23,0.34,0.48,0.46
25.592,-0.11,-0.04,-0.24,0.34,0.48,0.46
25.592,-0.11,-0.04,-0.24,0.36,0.46,0.47
25.598,-0.11,-0.04,-0.24,0.42,0.45,0.42
25.6,-0.11,-0.04,-0.25,0.42,0.45,0.42
25.602,-0.11,-0.03,-0.26,0.42,0.45,0.42
25.603,-0.11,-0.03,-0.26,0.46,0.46,0.33
25.607,-0.11,-0.03,-0.26,0.48,0.44,0.29
25.608,-0.12,-0.02,-0.27,0.48,0.44,0.29
25.612,-0.13,-0.02,-0.29,0.48,0.44,0.29
25.613,-0.13,-0.02,-0.29,0.49,0.42,0.27
25.617,-0.14,-0.02,-0.30,0.49,0.42,0.27
25.619,-0.14,-0.02,-0.30,0.53,0.33,0.26
25.622,-0.16,-0.02,-0.32,0.53,0.33,0.26
25.623,-0.16,-0.02,-0.32,0.53,0.29,0.22
25.627,-0.16,-0.02,-0.32,0.51,0.24,0.26
25.628,-0.17,-0.02,-0.34,0.51,0.24,0.26
25.642,-0.19,-0.02,-0.35,0.51,0.24,0.26
25.644,-0.19,-0.02,-0.35,0.51,0.20,0.39
25.645,-0.20,-0.03,-0.36,0.51,0.20,0.39
25.645,-0.20,-0.03,-0.36,0.53,0.13,0.49
25.647,-0.20,-0.04,-0.37,0.53,0.13,0.49
25.648,-0.20,-0.04,-0.37,0.45,0.13,0.56
