
time,wx,wy,wz,ax,ay,az
30.608,0.05,-0.10,0.14,-0.16,-0.06,0.37
30.609,0.06,-0.09,0.14,-0.16,-0.06,0.37
30.609,0.06,-0.09,0.14,-0.18,-0.03,0.37
30.61,0.07,-0.08,0.14,-0.18,-0.03,0.37
30.611,0.07,-0.08,0.14,-0.16,-0.03,0.33
30.611,0.07,-0.07,0.14,-0.16,-0.03,0.33
30.612,0.07,-0.07,0.14,-0.17,-0.02,0.29
30.613,0.07,-0.07,0.14,-0.14,0.00,0.27
30.613,0.07,-0.06,0.13,-0.14,0.00,0.27
30.614,0.07,-0.06,0.13,-0.17,0.03,0.22
30.614,0.07,-0.05,0.12,-0.17,0.03,0.22
30.615,0.07,-0.05,0.12,-0.17,0.01,0.20
30.616,0.06,-0.04,0.11,-0.17,0.01,0.20
30.616,0.05,-0.03,0.10,-0.17,0.01,0.20
30.617,0.05,-0.03,0.10,-0.17,0.02,0.22
30.618,0.03,-0.03,0.09,-0.17,0.02,0.22
30.618,0.03,-0.03,0.09,-0.20,0.05,0.22
30.619,0.03,-0.03,0.09,-0.22,0.01,0.23
30.62,0.03,-0.02,0.08,-0.22,0.01,0.23
30.62,0.03,-0.02,0.08,-0.25,0.01,0.26
30.621,0.02,-0.02,0.08,-0.25,0.01,0.26
30.622,0.02,-0.02,0.08,-0.27,-0.00,0.30
30.622,0.01,-0.01,0.07,-0.27,-0.00,0.30
30.625,0.01,-0.01,0.07,-0.30,-0.02,0.34
30.627,0.01,-0.01,0.07,-0.30,-0.02,0.34
30.632,0.01,-0.00,0.07,-0.30,-0.02,0.34
30.633,0.01,-0.00,0.07,-0.30,-0.04,0.36
30.636,0.01,-0.00,0.07,-0.31,-0.07,0.35
30.637,0.02,0.01,0.06,-0.31,-0.07,0.35
30.641,0.02,0.01,0.06,-0.30,-0.08,0.32
30.643,0.03,0.02,0.06,-0.30,-0.08,0.32
30.647,0.03,0.02,0.06,-0.30,-0.04,0.28
30.648,0.05,0.03,0.06,-0.30,-0.04,0.28
30.651,0.06,0.03,0.06,-0.30,-0.04,0.28
30.652,0.06,0.03,0.06,-0.29,-0.04,0.24
30.656,0.06,0.03,0.06,-0.34,-0.06,0.21
30.657,0.07,0.04,0.06,-0.34,-0.06,0.21
30.673,0.07,0.04,0.06,-0.30,-0.06,0.11
30.675,0.08,0.04,0.06,-0.30,-0.06,0.11
30.676,0.09,0.03,0.05,-0.30,-0.06,0.11
30.677,0.09,0.03,0.05,-0.31,-0.03,0.01
30.677,0.09,0.03,0.05,-0.31,-0.03,0.01
30.678,0.09,0.03,0.05,-0.29,-0.07,-0.08
30.679,0.08,0.03,0.05,-0.29,-0.07,-0.08
30.679,0.08,0.03,0.05,-0.27,-0.08,-0.13
30.71,0.08,0.02,0.05,-0.27,-0.08,-0.13
30.712,0.08,0.02,0.05,-0.29,-0.05,-0.21
30.713,0.08,0.02,0.05,-0.26,-0.05,-0.19
30.714,0.07,0.01,0.04,-0.26,-0.05,-0.19
30.715,0.07,0.01,0.04,-0.28,-0.09,-0.16
30.715,0.06,0.00,0.04,-0.28,-0.09,-0.16
30.717,0.06,-0.01,0.04,-0.28,-0.09,-0.16
30.718,0.06,-0.01,0.04,-0.26,-0.06,-0.17
30.718,0.06,-0.01,0.03,-0.26,-0.06,-0.17
30.719,0.06,-0.01,0.03,-0.29,-0.10,-0.08
30.72,0.06,-0.01,0.03,-0.28,-0.12,-0.02
30.721,0.06,-0.01,0.03,-0.28,-0.12,-0.02
30.73,0.06,-0.01,0.03,-0.25,-0.11,-0.00
30.731,0.06,-0.02,0.03,-0.25,-0.11,-0.00
30.734,0.07,-0.02,0.02,-0.25,-0.11,-0.00
30.735,0.07,-0.02,0.02,-0.24,-0.10,0.02
30.736,0.08,-0.01,0.02,-0.24,-0.10,0.02
30.737,0.08,-0.01,0.02,-0.25,-0.12,0.05
30.738,0.08,-0.01,0.02,-0.26,-0.15,0.05
30.739,0.08,-0.01,0.02,-0.26,-0.15,0.05
30.739,0.08,-0.01,0.02,-0.25,-0.15,-0.02
30.74,0.09,-0.00,0.01,-0.25,-0.15,-0.02
30.741,0.09,-0.00,0.01,-0.24,-0.12,-0.00
30.742,0.09,-0.00,0.01,-0.24,-0.12,-0.00
30.743,0.08,0.01,0.01,-0.24,-0.12,-0.00
30.744,0.08,0.01,0.01,-0.24,-0.15,-0.07
30.747,0.08,0.01,0.01,-0.26,-0.17,-0.05
30.749,0.08,0.01,0.01,-0.26,-0.17,-0.05
30.752,0.07,0.02,0.00,-0.26,-0.17,-0.05
30.753,0.07,0.02,0.00,-0.22,-0.14,-0.09
30.757,0.07,0.02,0.00,-0.24,-0.14,-0.11
30.758,0.06,0.02,-0.00,-0.24,-0.14,-0.11
30.762,0.06,0.02,-0.00,-0.24,-0.14,-0.11
30.763,0.06,0.02,-0.00,-0.23,-0.16,-0.08
30.767,0.06,0.02,-0.00,-0.22,-0.14,-0.08
30.768,0.05,0.02,-0.00,-0.22,-0.14,-0.08
30.772,0.05,0.02,-0.00,-0.20,-0.15,-0.05
30.773,0.05,0.02,-0.01,-0.20,-0.15,-0.05
30.777,0.05,0.02,-0.01,-0.17,-0.16,0.02
30.779,0.05,0.02,-0.01,-0.17,-0.16,0.02
30.782,0.05,0.01,-0.01,-0.17,-0.16,0.02
30.783,0.05,0.01,-0.01,-0.14,-0.16,0.03
30.787,0.05,0.01,-0.02,-0.14,-0.16,0.03
30.788,0.05,0.01,-0.02,-0.10,-0.16,0.08
30.806,0.06,0.01,-0.02,-0.10,-0.16,0.08
30.808,0.06,0.01,-0.02,-0.10,-0.20,0.08
30.809,0.06,0.01,-0.02,-0.13,-0.20,0.07
30.81,0.07,0.01,-0.03,-0.13,-0.20,0.07
30.811,0.07,0.01,-0.03,-0.11,-0.20,0.07
30.812,0.07,0.02,-0.04,-0.11,-0.20,0.07
30.813,0.08,0.02,-0.04,-0.11,-0.20,0.07
30.813,0.08,0.02,-0.04,-0.13,-0.20,0.04
30.814,0.08,0.02,-0.05,-0.13,-0.20,0.04
30.814,0.08,0.02,-0.05,-0.18,-0.20,0.02
30.854,0.08,0.02,-0.05,-0.18,-0.20,0.02
30.855,0.08,0.02,-0.05,-0.17,-0.17,0.01
30.856,0.08,0.03,-0.05,-0.17,-0.17,0.01
30.858,0.08,0.03,-0.05,-0.14,-0.19,-0.03
30.859,0.08,0.03,-0.05,-0.09,-0.24,-0.04
30.861,0.08,0.03,-0.05,-0.09,-0.24,-0.04
30.862,0.08,0.04,-0.05,-0.09,-0.24,-0.04
30.864,0.08,0.04,-0.05,-0.10,-0.19,-0.08
30.865,0.08,0.04,-0.05,-0.06,-0.18,-0.12
30.866,0.08,0.04,-0.05,-0.06,-0.18,-0.12
30.867,0.08,0.04,-0.05,-0.02,-0.18,-0.14
30.868,0.07,0.04,-0.05,-0.02,-0.18,-0.14
30.869,0.07,0.04,-0.05,0.01,-0.18,-0.13
30.87,0.07,0.04,-0.06,0.01,-0.18,-0.13
30.871,0.07,0.04,-0.06,0.06,-0.14,-0.13
30.872,0.06,0.04,-0.07,0.06,-0.14,-0.13
30.873,0.06,0.04,-0.07,0.09,-0.13,-0.14
30.874,0.06,0.04,-0.07,0.09,-0.13,-0.14
30.875,0.06,0.04,-0.07,0.10,-0.11,-0.14
30.877,0.05,0.04,-0.08,0.10,-0.11,-0.14
30.878,0.04,0.04,-0.10,0.10,-0.11,-0.14
30.879,0.04,0.04,-0.10,0.13,-0.12,-0.14
30.88,0.03,0.04,-0.11,0.13,-0.12,-0.14
30.88,0.03,0.04,-0.11,0.10,-0.08,-0.11
30.881,0.03,0.04,-0.11,0.09,-0.09,-0.08
30.882,0.02,0.03,-0.12,0.09,-0.09,-0.08
30.883,0.01,0.02,-0.13,0.09,-0.09,-0.08
30.883,0.01,0.02,-0.13,0.06,-0.11,-0.06
30.888,0.01,0.02,-0.14,0.06,-0.11,-0.06
30.89,0.01,0.02,-0.14,0.02,-0.12,-0.01
30.894,0.01,0.02,-0.14,-0.06,-0.11,0.02
30.897,0.00,0.02,-0.15,-0.06,-0.11,0.02
30.898,-0.00,0.02,-0.15,-0.06,-0.11,0.02
30.899,-0.00,0.02,-0.15,-0.09,-0.17,0.08
30.903,-0.00,0.02,-0.15,-0.10,-0.19,0.12
30.904,0.00,0.03,-0.15,-0.10,-0.19,0.12
30.908,0.00,0.04,-0.15,-0.10,-0.19,0.12
30.909,0.00,0.04,-0.15,-0.14,-0.25,0.15
30.913,0.01,0.05,-0.14,-0.14,-0.25,0.15
30.915,0.01,0.05,-0.14,-0.14,-0.27,0.15
30.918,0.01,0.05,-0.14,-0.16,-0.26,0.16
30.919,0.01,0.05,-0.14,-0.16,-0.26,0.16
30.923,0.02,0.06,-0.13,-0.16,-0.26,0.16
30.924,0.02,0.06,-0.13,-0.14,-0.26,0.12
30.941,0.03,0.07,-0.12,-0.14,-0.26,0.12
30.942,0.03,0.07,-0.12,-0.12,-0.23,0.11
30.943,0.03,0.07,-0.12,-0.13,-0.21,0.09
30.944,0.03,0.07,-0.12,-0.13,-0.21,0.09
30.945,0.04,0.07,-0.11,-0.13,-0.21,0.09
30.945,0.04,0.07,-0.11,-0.14,-0.19,0.06
30.946,0.05,0.06,-0.10,-0.14,-0.19,0.06
30.947,0.05,0.06,-0.10,-0.13,-0.19,0.07
30.948,0.05,0.06,-0.10,-0.08,-0.16,0.02
30.949,0.05,0.05,-0.10,-0.08,-0.16,0.02
30.953,0.05,0.05,-0.10,-0.07,-0.17,-0.05
30.954,0.06,0.04,-0.09,-0.07,-0.17,-0.05
30.959,0.06,0.04,-0.09,-0.03,-0.18,-0.08
30.96,0.06,0.03,-0.09,-0.03,-0.18,-0.08
30.974,0.06,0.01,-0.09,-0.03,-0.18,-0.08
30.975,0.06,0.01,-0.09,-0.02,-0.22,-0.08
30.977,0.05,0.01,-0.09,-0.02,-0.22,-0.08
30.978,0.05,0.01,-0.09,-0.01,-0.16,-0.11
30.979,0.04,0.01,-0.09,-0.01,-0.16,-0.11
30.98,0.04,0.01,-0.09,-0.05,-0.17,-0.14
30.981,0.04,0.01,-0.09,-0.05,-0.16,-0.11
30.982,0.03,0.02,-0.09,-0.05,-0.16,-0.11
30.984,0.03,0.02,-0.09,-0.02,-0.14,-0.10
30.986,0.02,0.02,-0.08,-0.02,-0.14,-0.10
30.989,0.01,0.02,-0.08,-0.02,-0.14,-0.10
30.99,0.01,0.02,-0.08,0.01,-0.11,-0.06
30.994,0.01,0.02,-0.08,-0.00,-0.12,-0.00
30.996,0.01,0.03,-0.07,-0.00,-0.12,-0.00
30.999,0.01,0.03,-0.07,-0.00,-0.12,-0.00
31.0,0.01,0.03,-0.07,0.03,-0.11,0.03
31.003,0.01,0.03,-0.07,0.05,-0.12,0.01
31.004,0.01,0.04,-0.07,0.05,-0.12,0.01
31.011,0.01,0.04,-0.07,0.08,-0.07,0.00
31.012,0.01,0.04,-0.07,0.08,-0.07,0.00
31.013,0.01,0.04,-0.07,0.08,-0.06,-0.01
31.014,0.01,0.04,-0.07,0.08,-0.06,-0.01
31.018,0.01,0.04,-0.07,0.08,-0.06,-0.01
31.019,0.01,0.04,-0.07,0.12,-0.05,-0.06
31.023,0.02,0.04,-0.07,0.12,-0.05,-0.06
31.025,0.02,0.04,-0.07,0.10,-0.01,-0.05
31.029,0.02,0.03,-0.07,0.10,-0.01,-0.05
31.03,0.02,0.03,-0.07,0.09,-0.02,-0.06
31.033,0.02,0.02,-0.08,0.09,-0.02,-0.06
31.034,0.02,0.02,-0.08,0.05,-0.01,-0.08
31.038,0.02,0.02,-0.08,0.06,0.02,-0.11
31.039,0.02,0.01,-0.08,0.06,0.02,-0.11
31.044,0.02,0.00,-0.07,0.06,0.02,-0.11
31.046,0.02,0.00,-0.07,0.03,0.01,-0.11
31.049,0.02,-0.00,-0.07,0.03,0.01,-0.11
31.049,0.02,-0.00,-0.07,0.02,-0.00,-0.10
31.054,0.01,-0.01,-0.07,0.02,-0.00,-0.10
31.054,0.01,-0.01,-0.07,0.03,0.02,-0.07
31.06,0.01,-0.01,-0.07,0.03,0.02,-0.07
31.062,0.01,-0.01,-0.07,-0.03,0.04,-0.10
31.064,0.00,-0.02,-0.07,-0.03,0.04,-0.10
31.065,0.00,-0.02,-0.07,-0.03,0.05,-0.04
31.069,-0.01,-0.01,-0.07,-0.03,0.05,-0.04
31.07,-0.01,-0.01,-0.07,-0.04,0.03,0.02
31.074,-0.01,-0.01,-0.07,-0.04,0.03,0.02
31.075,-0.01,-0.01,-0.07,-0.02,0.04,0.03
31.08,-0.01,-0.01,-0.07,-0.02,0.07,0.08
31.081,-0.01,-0.00,-0.06,-0.02,0.07,0.08
31.084,-0.01,-0.00,-0.06,-0.02,0.07,0.08
31.085,-0.01,-0.00,-0.06,-0.05,0.06,0.09
31.089,-0.01,0.01,-0.06,-0.05,0.06,0.09
31.09,-0.01,0.01,-0.06,-0.04,0.08,0.10
31.112,-0.01,0.01,-0.06,-0.04,0.08,0.10
31.115,-0.01,0.01,-0.06,-0.06,0.10,0.10
31.117,-0.01,0.01,-0.06,-0.09,0.07,0.09
31.118,0.00,0.00,-0.06,-0.09,0.07,0.09
31.119,0.01,0.00,-0.05,-0.09,0.07,0.09
31.12,0.01,0.00,-0.05,-0.10,0.08,0.08
31.121,0.01,0.00,-0.05,-0.10,0.09,0.08
31.121,0.01,0.00,-0.05,-0.10,0.09,0.08
31.123,0.01,-0.01,-0.04,-0.10,0.09,0.08
31.124,0.01,-0.01,-0.04,-0.12,0.09,0.07
31.126,0.01,-0.01,-0.04,-0.11,0.10,0.05
31.127,0.01,-0.01,-0.04,-0.11,0.10,0.05
31.128,0.02,-0.01,-0.04,-0.11,0.10,0.05
31.128,0.02,-0.01,-0.04,-0.09,0.10,0.03
31.129,0.02,-0.01,-0.03,-0.09,0.10,0.03
31.13,0.02,-0.01,-0.03,-0.09,0.08,0.08
31.164,0.02,-0.01,-0.03,-0.09,0.08,0.08
31.166,0.02,-0.01,-0.03,-0.05,0.09,0.07
31.167,0.02,-0.01,-0.03,-0.05,0.09,0.07
31.168,0.02,-0.01,-0.03,-0.05,0.11,0.01
31.168,0.02,-0.01,-0.03,-0.03,0.11,-0.01
31.17,0.02,-0.01,-0.03,-0.03,0.11,-0.01
31.171,0.02,-0.01,-0.03,-0.03,0.13,-0.03
31.171,0.02,-0.01,-0.03,-0.03,0.13,-0.03
31.172,0.02,-0.01,-0.03,-0.03,0.13,-0.03
31.173,0.02,-0.01,-0.03,-0.06,0.15,-0.01
31.174,0.02,-0.01,-0.03,-0.07,0.13,0.06
31.175,0.01,-0.01,-0.03,-0.07,0.13,0.06
31.175,0.01,-0.01,-0.03,-0.07,0.13,0.06
31.176,0.01,-0.01,-0.03,-0.02,0.16,0.05
31.177,0.01,-0.01,-0.03,-0.06,0.16,0.04
31.178,0.01,-0.02,-0.03,-0.06,0.16,0.04
31.179,0.01,-0.02,-0.03,-0.05,0.15,0.09
31.18,0.01,-0.02,-0.03,-0.05,0.15,0.09
31.181,0.01,-0.02,-0.03,-0.06,0.17,0.11
31.181,0.02,-0.02,-0.03,-0.06,0.17,0.11
31.185,0.02,-0.03,-0.03,-0.06,0.17,0.11
31.187,0.02,-0.03,-0.03,-0.06,0.21,0.16
31.19,0.02,-0.03,-0.03,-0.09,0.14,0.17
31.191,0.03,-0.04,-0.03,-0.09,0.14,0.17
31.195,0.03,-0.04,-0.03,-0.13,0.15,0.16
31.197,0.03,-0.04,-0.03,-0.13,0.15,0.16
31.2,0.03,-0.04,-0.03,-0.11,0.14,0.18
31.201,0.04,-0.04,-0.03,-0.11,0.14,0.18
31.205,0.04,-0.03,-0.03,-0.11,0.14,0.18
31.206,0.04,-0.03,-0.03,-0.11,0.10,0.17
31.235,0.04,-0.03,-0.03,-0.11,0.10,0.17
31.238,0.04,-0.03,-0.03,-0.11,0.09,0.14
31.267,0.04,-0.02,-0.02,-0.11,0.09,0.14
31.268,0.04,-0.02,-0.02,-0.11,0.07,0.16
31.269,0.04,-0.01,-0.02,-0.11,0.07,0.16
31.27,0.04,-0.01,-0.02,-0.05,0.06,0.15
31.271,0.03,-0.00,-0.02,-0.05,0.06,0.15
31.272,0.03,-0.00,-0.02,0.00,0.09,0.13
31.272,0.03,-0.00,-0.02,0.06,0.10,0.05
31.273,0.03,0.02,-0.02,0.06,0.10,0.05
31.274,0.03,0.02,-0.02,0.12,0.11,0.07
31.275,0.03,0.03,-0.03,0.12,0.11,0.07
31.276,0.02,0.04,-0.03,0.12,0.11,0.07
31.278,0.02,0.04,-0.03,0.17,0.13,0.07
31.279,0.02,0.04,-0.03,0.16,0.14,0.06
31.279,0.02,0.04,-0.04,0.16,0.14,0.06
31.281,0.01,0.03,-0.05,0.16,0.14,0.06
31.281,0.01,0.03,-0.05,0.15,0.19,0.09
31.282,0.01,0.03,-0.06,0.15,0.19,0.09
31.283,0.01,0.03,-0.06,0.11,0.16,0.05
31.283,0.01,0.03,-0.06,0.09,0.09,-0.01
31.284,0.01,0.02,-0.07,0.09,0.09,-0.01
31.285,0.01,0.02,-0.07,0.11,0.06,0.01
31.285,0.01,0.02,-0.07,0.11,0.06,0.01
31.286,0.01,0.02,-0.07,0.09,0.00,0.04
31.286,0.01,0.02,-0.07,0.09,0.00,0.04
31.287,0.01,0.02,-0.07,0.11,-0.03,0.02
31.288,0.00,0.02,-0.07,0.11,-0.03,0.02
31.288,0.00,0.02,-0.07,0.12,-0.06,-0.00
31.289,0.00,0.03,-0.07,0.12,-0.06,-0.00
31.29,0.00,0.03,-0.07,0.06,-0.07,-0.01
31.29,0.01,0.03,-0.07,0.06,-0.07,-0.01
31.291,0.01,0.03,-0.07,0.03,-0.06,-0.04
31.292,0.01,0.04,-0.06,0.03,-0.06,-0.04
31.295,0.01,0.04,-0.06,0.06,-0.06,-0.03
31.297,0.01,0.04,-0.06,0.06,-0.06,-0.03
31.3,0.01,0.04,-0.06,0.05,-0.09,-0.09
31.301,0.01,0.03,-0.05,0.05,-0.09,-0.09
31.305,0.01,0.03,-0.05,0.06,-0.12,-0.11
31.306,0.01,0.03,-0.04,0.06,-0.12,-0.11
31.31,0.01,0.03,-0.04,0.09,-0.09,-0.11
31.312,0.02,0.02,-0.04,0.09,-0.09,-0.11
31.316,0.02,0.02,-0.04,0.13,-0.10,-0.13
31.317,0.03,0.01,-0.04,0.13,-0.10,-0.13
31.321,0.03,0.01,-0.04,0.10,-0.10,-0.12
31.321,0.03,0.01,-0.04,0.10,-0.10,-0.12
31.327,0.03,-0.01,-0.03,0.10,-0.10,-0.12
31.329,0.03,-0.01,-0.03,0.10,-0.09,-0.10
31.331,0.04,-0.02,-0.03,0.10,-0.09,-0.10
31.332,0.04,-0.02,-0.03,0.10,-0.06,-0.11
31.336,0.04,-0.03,-0.03,0.10,-0.06,-0.11
31.337,0.04,-0.03,-0.03,0.11,-0.06,-0.10
31.341,0.04,-0.03,-0.03,0.14,-0.10,-0.09
31.342,0.04,-0.04,-0.03,0.14,-0.10,-0.09
31.346,0.04,-0.04,-0.03,0.14,-0.10,-0.09
31.348,0.04,-0.04,-0.03,0.14,-0.12,-0.07
31.351,0.04,-0.04,-0.02,0.14,-0.12,-0.07
31.352,0.04,-0.04,-0.02,0.18,-0.14,-0.11
31.356,0.03,-0.04,-0.03,0.18,-0.14,-0.11
31.357,0.03,-0.04,-0.03,0.18,-0.13,-0.14
31.372,0.03,-0.04,-0.03,0.17,-0.16,-0.12
31.375,0.03,-0.03,-0.03,0.17,-0.16,-0.12
31.376,0.02,-0.02,-0.03,0.17,-0.16,-0.12
31.377,0.02,-0.02,-0.03,0.13,-0.16,-0.13
31.378,0.02,-0.02,-0.03,0.13,-0.16,-0.13
31.378,0.02,-0.02,-0.03,0.13,-0.17,-0.14
31.379,0.02,-0.02,-0.03,0.11,-0.15,-0.15
31.38,0.01,-0.01,-0.03,0.11,-0.15,-0.15
31.416,0.01,-0.01,-0.03,0.11,-0.15,-0.15
31.418,0.01,-0.01,-0.03,0.09,-0.11,-0.14
31.42,-0.00,-0.00,-0.03,0.09,-0.11,-0.14
31.421,-0.00,-0.00,-0.03,0.08,-0.15,-0.15
31.423,-0.00,-0.00,-0.03,0.07,-0.16,-0.13
31.424,-0.01,-0.00,-0.03,0.07,-0.16,-0.13
31.425,-0.01,-0.00,-0.03,0.09,-0.16,-0.16
31.427,-0.01,-0.00,-0.03,0.09,-0.16,-0.16
31.428,-0.01,-0.00,-0.03,0.15,-0.15,-0.15
31.429,-0.01,-0.00,-0.02,0.15,-0.15,-0.15
31.43,-0.01,-0.00,-0.02,0.16,-0.13,-0.12
31.431,-0.01,-0.01,-0.03,0.16,-0.13,-0.12
31.433,-0.01,-0.01,-0.03,0.18,-0.14,-0.14
31.434,-0.01,-0.02,-0.02,0.18,-0.14,-0.14
31.434,-0.01,-0.02,-0.03,0.18,-0.14,-0.14
31.436,-0.01,-0.02,-0.03,0.17,-0.14,-0.12
31.437,-0.01,-0.02,-0.03,0.17,-0.15,-0.13
31.438,-0.01,-0.03,-0.03,0.17,-0.15,-0.13
31.439,-0.01,-0.03,-0.04,0.17,-0.15,-0.13
31.44,-0.01,-0.03,-0.04,0.15,-0.12,-0.13
31.441,-0.01,-0.03,-0.04,0.12,-0.11,-0.08
31.443,-0.01,-0.04,-0.04,0.12,-0.11,-0.08
31.444,-0.01,-0.04,-0.04,0.10,-0.13,-0.07
31.446,-0.01,-0.05,-0.04,0.10,-0.13,-0.07
31.447,-0.01,-0.05,-0.04,0.07,-0.11,-0.09
31.448,-0.02,-0.05,-0.04,0.07,-0.11,-0.09
31.45,-0.02,-0.05,-0.04,0.07,-0.11,-0.09
31.451,-0.02,-0.05,-0.04,0.03,-0.14,-0.08
31.452,-0.02,-0.05,-0.04,0.02,-0.14,-0.04
31.453,-0.02,-0.05,-0.04,0.02,-0.14,-0.04
31.457,-0.02,-0.05,-0.04,0.02,-0.14,-0.04
31.459,-0.02,-0.05,-0.04,-0.00,-0.14,-0.04
31.463,-0.02,-0.05,-0.04,0.02,-0.14,-0.02
31.463,-0.02,-0.04,-0.04,0.02,-0.14,-0.02
31.479,-0.02,-0.03,-0.04,0.02,-0.14,-0.02
31.481,-0.02,-0.03,-0.04,-0.00,-0.11,-0.01
31.482,-0.02,-0.02,-0.04,-0.00,-0.11,-0.01
31.483,-0.02,-0.02,-0.04,0.01,-0.13,0.01
31.485,-0.02,-0.01,-0.04,0.01,-0.13,0.01
31.486,-0.02,-0.01,-0.04,0.04,-0.14,-0.00
31.487,-0.02,-0.01,-0.04,0.05,-0.12,0.01
31.488,-0.03,0.00,-0.04,0.05,-0.12,0.01
31.489,-0.03,0.00,-0.04,0.04,-0.11,-0.03
31.489,-0.03,0.01,-0.05,0.04,-0.11,-0.03
31.491,-0.02,0.02,-0.05,0.04,-0.11,-0.03
31.493,-0.02,0.02,-0.05,0.04,-0.10,-0.07
31.496,-0.02,0.02,-0.05,0.02,-0.09,-0.07
31.497,-0.02,0.02,-0.05,0.02,-0.09,-0.07
31.501,-0.02,0.02,-0.05,-0.01,-0.05,-0.14
31.502,-0.03,0.02,-0.05,-0.01,-0.05,-0.14
31.506,-0.03,0.01,-0.05,-0.01,-0.05,-0.14
31.507,-0.03,0.01,-0.05,-0.03,-0.04,-0.16
31.523,-0.03,0.01,-0.05,-0.03,-0.07,-0.18
31.526,-0.03,-0.00,-0.05,-0.03,-0.07,-0.18
31.527,-0.03,-0.00,-0.05,-0.06,-0.07,-0.17
31.528,-0.04,-0.01,-0.05,-0.06,-0.07,-0.17
31.529,-0.04,-0.01,-0.05,-0.08,-0.06,-0.13
31.529,-0.04,-0.03,-0.05,-0.08,-0.06,-0.13
31.559,-0.04,-0.04,-0.05,-0.08,-0.06,-0.13
31.56,-0.04,-0.04,-0.05,-0.09,-0.04,-0.08
31.561,-0.04,-0.05,-0.05,-0.09,-0.04,-0.08
31.562,-0.04,-0.05,-0.05,-0.08,-0.07,-0.11
31.563,-0.04,-0.05,-0.05,-0.06,-0.09,-0.08
31.564,-0.04,-0.05,-0.05,-0.06,-0.09,-0.08
31.564,-0.04,-0.05,-0.05,-0.04,-0.09,0.02
31.565,-0.03,-0.05,-0.05,-0.04,-0.09,0.02
31.565,-0.03,-0.05,-0.05,-0.04,-0.07,0.02
31.566,-0.03,-0.05,-0.04,-0.04,-0.07,0.02
31.567,-0.03,-0.05,-0.04,-0.06,-0.05,0.05
31.568,-0.03,-0.04,-0.04,-0.06,-0.05,0.05
31.568,-0.03,-0.04,-0.04,-0.05,-0.00,0.06
31.569,-0.02,-0.04,-0.04,-0.05,-0.00,0.06
31.57,-0.02,-0.04,-0.04,-0.01,-0.03,0.07
31.57,-0.02,-0.03,-0.04,-0.01,-0.03,0.07
31.571,-0.02,-0.03,-0.04,-0.01,-0.02,0.04
31.571,-0.02,-0.03,-0.05,-0.01,-0.02,0.04
31.572,-0.02,-0.02,-0.05,-0.01,-0.02,0.04
31.573,-0.02,-0.02,-0.05,-0.02,-0.00,0.00
31.578,-0.02,-0.02,-0.05,-0.02,0.01,-0.05
31.579,-0.02,-0.02,-0.05,-0.02,0.01,-0.05
31.582,-0.02,-0.02,-0.05,-0.02,0.01,-0.05
31.583,-0.02,-0.02,-0.05,0.00,-0.02,-0.06
31.587,-0.03,-0.01,-0.06,0.00,-0.02,-0.06
31.588,-0.03,-0.01,-0.06,0.01,0.01,-0.07
31.593,-0.03,-0.01,-0.06,0.01,0.01,-0.07
31.595,-0.03,-0.01,-0.06,-0.02,-0.01,-0.08
31.598,-0.04,-0.01,-0.07,-0.02,-0.01,-0.08
31.599,-0.04,-0.01,-0.07,0.01,0.00,-0.04
31.602,-0.04,-0.01,-0.07,-0.02,-0.00,-0.07
31.603,-0.04,-0.01,-0.07,-0.02,-0.00,-0.07
31.607,-0.04,-0.01,-0.07,-0.02,0.02,-0.05
31.608,-0.05,-0.01,-0.08,-0.02,0.02,-0.05
31.613,-0.05,-0.01,-0.08,-0.05,0.01,-0.03
31.614,-0.06,-0.00,-0.08,-0.05,0.01,-0.03
31.618,-0.06,-0.00,-0.08,-0.04,-0.01,-0.03
31.618,-0.06,0.00,-0.09,-0.04,-0.01,-0.03
31.622,-0.06,0.00,-0.09,-0.06,0.00,-0.01
31.623,-0.07,0.01,-0.09,-0.06,0.00,-0.01
31.641,-0.07,0.01,-0.09,-0.11,-0.02,0.03
31.642,-0.07,0.02,-0.09,-0.11,-0.02,0.03
31.643,-0.07,0.02,-0.09,-0.15,-0.03,0.04
31.644,-0.07,0.02,-0.10,-0.15,-0.03,0.04
31.644,-0.07,0.02,-0.10,-0.20,-0.01,0.02
31.645,-0.08,0.02,-0.09,-0.20,-0.01,0.02
31.646,-0.08,0.02,-0.09,-0.23,0.03,0.08
31.646,-0.07,0.02,-0.09,-0.23,0.03,0.08
31.648,-0.07,0.03,-0.09,-0.23,0.03,0.08
31.651,-0.07,0.03,-0.09,-0.24,-0.02,0.05
31.653,-0.07,0.03,-0.08,-0.24,-0.02,0.05
31.654,-0.07,0.03,-0.08,-0.22,-0.03,0.08
31.658,-0.07,0.03,-0.08,-0.21,-0.03,0.10
31.659,-0.07,0.03,-0.07,-0.21,-0.03,0.10
31.686,-0.07,0.03,-0.07,-0.22,-0.04,0.16
31.688,-0.07,0.03,-0.07,-0.22,0.01,0.13
31.689,-0.06,0.02,-0.06,-0.22,0.01,0.13
31.69,-0.05,0.01,-0.06,-0.22,0.01,0.13
31.691,-0.04,0.01,-0.05,-0.22,0.01,0.13
31.692,-0.04,0.01,-0.05,-0.19,-0.01,0.10
31.693,-0.03,0.01,-0.04,-0.19,-0.01,0.10
31.694,-0.03,0.01,-0.04,-0.21,0.01,0.10
